repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,response_time_hours,review_time_hours,lines_of_code,changed_files,reviewers,url
mattermost/mattermost-server,30211,JulienTant,2025-02-14T02:33:54Z,2025-02-14T03:14:08Z,2025-02-14T03:14:08Z,1,0.2152777777777778,0.6705555555555556,2,1,calebroseland,https://api.github.com/repos/mattermost/mattermost/pulls/30211
mattermost/mattermost-server,30210,mattermost-build,2025-02-13T22:30:11Z,2025-02-13T23:07:54Z,2025-02-13T23:07:54Z,1,0.06972222222222223,0.6286111111111111,11,2,hmhealey,https://api.github.com/repos/mattermost/mattermost/pulls/30210
mattermost/mattermost-server,30209,hmhealey,2025-02-13T22:12:12Z,2025-02-14T21:21:52Z,2025-02-14T21:21:52Z,2,6.152222222222222,23.16111111111111,61,4,"Willyfrog, harshilsharma63",https://api.github.com/repos/mattermost/mattermost/pulls/30209
mattermost/mattermost-server,30207,JulienTant,2025-02-13T16:47:28Z,2025-02-13T17:35:29Z,2025-02-13T17:35:29Z,2,0.0661111111111111,0.8002777777777778,1,1,"mgdelacroix, catalintomai",https://api.github.com/repos/mattermost/mattermost/pulls/30207
mattermost/mattermost-server,30206,mattermost-build,2025-02-13T16:04:34Z,2025-02-13T17:20:25Z,2025-02-13T17:20:25Z,1,0.04055555555555555,1.2641666666666667,5,1,amyblais,https://api.github.com/repos/mattermost/mattermost/pulls/30206
mattermost/mattermost-server,30205,mattermost-build,2025-02-13T15:17:57Z,2025-02-13T15:56:51Z,2025-02-13T15:56:51Z,1,0.07111111111111111,0.6483333333333333,5,1,hmhealey,https://api.github.com/repos/mattermost/mattermost/pulls/30205
mattermost/mattermost-server,30202,mattermost-build,2025-02-12T21:41:40Z,2025-02-12T22:26:47Z,2025-02-12T22:26:47Z,2,0.029444444444444443,0.7519444444444444,10,2,"enzowritescode, hmhealey",https://api.github.com/repos/mattermost/mattermost/pulls/30202
mattermost/mattermost-server,30199,mm-prodsec-bot,2025-02-12T14:41:10Z,,2025-02-12T14:42:27Z,0,,0.021388888888888888,2,1,,https://api.github.com/repos/mattermost/mattermost/pulls/30199
mattermost/mattermost-server,30198,mgdelacroix,2025-02-12T14:35:11Z,2025-02-13T11:12:52Z,2025-02-13T11:12:52Z,2,10.154444444444444,20.628055555555555,222,4,"JulienTant, agnivade",https://api.github.com/repos/mattermost/mattermost/pulls/30198
mattermost/mattermost-server,30197,mattermost-build,2025-02-12T12:10:14Z,2025-02-12T13:20:09Z,2025-02-12T13:20:09Z,1,0.2802777777777778,1.1652777777777779,33,3,amyblais,https://api.github.com/repos/mattermost/mattermost/pulls/30197
mattermost/mattermost-server,30195,M-ZubairAhmed,2025-02-12T08:55:20Z,2025-02-17T08:11:26Z,2025-02-17T08:11:26Z,4,14.285277777777777,119.26833333333333,123,4,"enzowritescode, yasserfaraazkhan, harshilsharma63",https://api.github.com/repos/mattermost/mattermost/pulls/30195
mattermost/mattermost-server,30194,mattermost-build,2025-02-12T07:36:38Z,,2025-02-12T12:09:54Z,1,0.004722222222222222,4.554444444444444,33,3,amyblais,https://api.github.com/repos/mattermost/mattermost/pulls/30194
mattermost/mattermost-server,30192,enzowritescode,2025-02-11T21:57:27Z,2025-02-12T17:20:14Z,2025-02-12T17:20:14Z,1,8.953055555555556,19.379722222222224,10,2,M-ZubairAhmed,https://api.github.com/repos/mattermost/mattermost/pulls/30192
mattermost/mattermost-server,30191,enzowritescode,2025-02-11T21:53:06Z,2025-02-12T21:28:26Z,2025-02-12T21:28:26Z,1,9.028611111111111,23.58888888888889,10,2,M-ZubairAhmed,https://api.github.com/repos/mattermost/mattermost/pulls/30191
mattermost/mattermost-server,30190,hmhealey,2025-02-11T21:52:01Z,2025-02-13T22:29:54Z,2025-02-13T22:29:54Z,4,0.03611111111111111,48.631388888888885,11,2,"cpoile, yasserfaraazkhan, devinbinnie",https://api.github.com/repos/mattermost/mattermost/pulls/30190
mattermost/mattermost-server,30189,enzowritescode,2025-02-11T21:51:12Z,2025-02-12T21:22:32Z,2025-02-12T21:22:32Z,1,9.064166666666667,23.522222222222222,10,2,M-ZubairAhmed,https://api.github.com/repos/mattermost/mattermost/pulls/30189
mattermost/mattermost-server,30188,enzowritescode,2025-02-11T21:49:20Z,2025-02-12T17:20:09Z,2025-02-12T17:20:09Z,1,9.098333333333333,19.51361111111111,10,2,M-ZubairAhmed,https://api.github.com/repos/mattermost/mattermost/pulls/30188
mattermost/mattermost-server,30187,cpoile,2025-02-11T21:39:28Z,2025-02-12T15:47:01Z,2025-02-12T15:47:01Z,1,9.195277777777777,18.125833333333333,119,2,amyblais,https://api.github.com/repos/mattermost/mattermost/pulls/30187
mattermost/mattermost-server,30186,enzowritescode,2025-02-11T21:37:51Z,2025-02-12T21:36:11Z,2025-02-12T21:36:11Z,1,9.294444444444444,23.97222222222222,10,2,M-ZubairAhmed,https://api.github.com/repos/mattermost/mattermost/pulls/30186
mattermost/mattermost-server,30185,cpoile,2025-02-11T21:22:24Z,2025-02-12T14:19:02Z,2025-02-12T14:19:02Z,1,9.478055555555555,16.94388888888889,131,4,amyblais,https://api.github.com/repos/mattermost/mattermost/pulls/30185
mattermost/mattermost-server,30184,enzowritescode,2025-02-11T21:19:42Z,,2025-02-11T21:32:12Z,0,,0.20833333333333334,12,2,,https://api.github.com/repos/mattermost/mattermost/pulls/30184
mattermost/mattermost-server,30183,mattermost-build,2025-02-11T21:01:44Z,,2025-02-14T08:19:11Z,0,,59.29083333333333,131,4,,https://api.github.com/repos/mattermost/mattermost/pulls/30183
mattermost/mattermost-server,30182,hmhealey,2025-02-11T20:32:10Z,2025-02-13T15:17:41Z,2025-02-13T15:17:41Z,3,4.520833333333333,42.75861111111111,5,1,"yasserfaraazkhan, Rajat-Dabade, harshilsharma63",https://api.github.com/repos/mattermost/mattermost/pulls/30182
mattermost/mattermost-server,30179,harshilsharma63,2025-02-11T12:16:36Z,2025-02-13T06:41:54Z,2025-02-13T06:41:54Z,3,23.320555555555554,42.42166666666667,65,5,"devinbinnie, M-ZubairAhmed",https://api.github.com/repos/mattermost/mattermost/pulls/30179
mattermost/mattermost-server,30178,agnivade,2025-02-11T09:11:14Z,2025-02-14T03:49:36Z,2025-02-14T03:49:36Z,15,8.71,66.63944444444445,547,5,"cpoile, DHaussermann, agarciamontoro, agnivade",https://api.github.com/repos/mattermost/mattermost/pulls/30178
mattermost/mattermost-server,30176,agnivade,2025-02-11T05:35:08Z,2025-02-12T05:22:25Z,2025-02-12T05:22:25Z,1,19.311944444444446,23.788055555555555,48,2,enzowritescode,https://api.github.com/repos/mattermost/mattermost/pulls/30176
mattermost/mattermost-server,30175,agnivade,2025-02-11T05:29:28Z,2025-02-12T05:22:33Z,2025-02-12T05:22:33Z,1,19.416944444444443,23.884722222222223,36,2,enzowritescode,https://api.github.com/repos/mattermost/mattermost/pulls/30175
mattermost/mattermost-server,30174,agnivade,2025-02-11T05:26:39Z,2025-02-12T14:44:19Z,2025-02-12T14:44:19Z,1,19.468333333333334,33.294444444444444,36,2,enzowritescode,https://api.github.com/repos/mattermost/mattermost/pulls/30174
mattermost/mattermost-server,30173,agnivade,2025-02-11T05:24:47Z,2025-02-12T05:22:48Z,2025-02-12T05:22:48Z,1,19.503055555555555,23.966944444444444,36,2,enzowritescode,https://api.github.com/repos/mattermost/mattermost/pulls/30173
mattermost/mattermost-server,30172,agnivade,2025-02-11T05:20:41Z,2025-02-11T07:20:12Z,2025-02-11T07:20:12Z,1,1.86,1.9919444444444445,36,2,amyblais,https://api.github.com/repos/mattermost/mattermost/pulls/30172
mattermost/mattermost-server,30163,mgdelacroix,2025-02-10T17:16:41Z,2025-02-13T11:21:46Z,2025-02-13T11:21:46Z,2,5.2186111111111115,66.08472222222223,568,12,"sbishel, JulienTant",https://api.github.com/repos/mattermost/mattermost/pulls/30163
mattermost/mattermost-server,30162,mattermost-build,2025-02-10T16:55:59Z,2025-02-11T07:20:08Z,2025-02-11T07:20:09Z,1,0.01861111111111111,14.4025,10,4,marianunez,https://api.github.com/repos/mattermost/mattermost/pulls/30162
mattermost/mattermost-server,30160,agnivade,2025-02-10T14:22:07Z,2025-02-17T06:50:21Z,2025-02-17T06:50:21Z,10,8.938611111111111,160.47055555555556,209,5,"isacikgoz, lieut-data, esarafianou, agnivade",https://api.github.com/repos/mattermost/mattermost/pulls/30160
mattermost/mattermost-server,30158,mattermost-build,2025-02-10T11:50:24Z,2025-02-10T15:00:52Z,2025-02-10T15:00:52Z,1,0.035833333333333335,3.1744444444444446,36,1,amyblais,https://api.github.com/repos/mattermost/mattermost/pulls/30158
mattermost/mattermost-server,30157,weblate,2025-02-10T11:07:12Z,2025-02-10T17:50:11Z,2025-02-10T17:50:11Z,1,2.2005555555555554,6.716388888888889,854,40,ctlaltdieliet,https://api.github.com/repos/mattermost/mattermost/pulls/30157
mattermost/mattermost-server,30156,Rajat-Dabade,2025-02-10T10:39:11Z,2025-02-10T11:50:12Z,2025-02-10T11:50:13Z,1,0.3475,1.1836111111111112,2,1,amyblais,https://api.github.com/repos/mattermost/mattermost/pulls/30156
mattermost/mattermost-server,30155,Rajat-Dabade,2025-02-10T10:37:02Z,2025-02-11T10:20:09Z,2025-02-11T10:20:09Z,1,23.17388888888889,23.718611111111112,2,1,harshilsharma63,https://api.github.com/repos/mattermost/mattermost/pulls/30155
mattermost/mattermost-server,30154,Rajat-Dabade,2025-02-10T10:26:44Z,2025-02-11T13:50:11Z,2025-02-11T13:50:11Z,1,23.344166666666666,27.390833333333333,2,1,harshilsharma63,https://api.github.com/repos/mattermost/mattermost/pulls/30154
mattermost/mattermost-server,30153,Rajat-Dabade,2025-02-10T10:19:21Z,2025-02-11T10:50:16Z,2025-02-11T10:50:16Z,1,0.006944444444444444,24.51527777777778,2,1,harshilsharma63,https://api.github.com/repos/mattermost/mattermost/pulls/30153
mattermost/mattermost-server,30152,unified-ci-app[bot],2025-02-10T10:03:15Z,2025-02-10T11:50:09Z,2025-02-10T11:50:09Z,1,0.47055555555555556,1.7816666666666667,36,1,amyblais,https://api.github.com/repos/mattermost/mattermost/pulls/30152
mattermost/mattermost-server,30151,dependabot[bot],2025-02-10T09:35:38Z,2025-02-10T10:21:54Z,2025-02-10T10:21:54Z,1,0.77,0.7711111111111111,16,5,toninis,https://api.github.com/repos/mattermost/mattermost/pulls/30151
mattermost/mattermost-server,30150,mattermost-build,2025-02-10T07:58:11Z,2025-02-10T09:20:09Z,2025-02-10T09:20:09Z,1,0.012222222222222223,1.366111111111111,237,5,amyblais,https://api.github.com/repos/mattermost/mattermost/pulls/30150
mattermost/mattermost-server,30143,mattermost-build,2025-02-07T15:16:37Z,2025-02-07T16:00:18Z,2025-02-07T16:00:18Z,1,0.005,0.7280555555555556,2,1,lieut-data,https://api.github.com/repos/mattermost/mattermost/pulls/30143
mattermost/mattermost-server,30142,lieut-data,2025-02-07T14:12:07Z,2025-02-07T15:16:01Z,2025-02-07T15:16:01Z,1,0.6433333333333333,1.065,2,1,toninis,https://api.github.com/repos/mattermost/mattermost/pulls/30142
mattermost/mattermost-server,30141,toninis,2025-02-07T13:40:25Z,2025-02-08T11:50:28Z,2025-02-08T11:50:28Z,2,0.22805555555555557,22.1675,3,1,"saturninoabril, jupenur",https://api.github.com/repos/mattermost/mattermost/pulls/30141
mattermost/mattermost-server,30139,unified-ci-app[bot],2025-02-07T06:45:44Z,2025-02-07T08:20:11Z,2025-02-07T08:20:11Z,1,0.06833333333333333,1.5741666666666667,1,1,amyblais,https://api.github.com/repos/mattermost/mattermost/pulls/30139
mattermost/mattermost-server,30138,unified-ci-app[bot],2025-02-07T06:45:36Z,2025-02-07T09:20:09Z,2025-02-07T09:20:09Z,1,0.06638888888888889,2.575833333333333,1,1,amyblais,https://api.github.com/repos/mattermost/mattermost/pulls/30138
mattermost/mattermost-server,30137,agnivade,2025-02-07T05:55:57Z,2025-02-08T16:58:04Z,2025-02-08T16:58:04Z,3,0.07388888888888889,35.03527777777778,2,1,"cpoile, isacikgoz, wiggin77",https://api.github.com/repos/mattermost/mattermost/pulls/30137
mattermost/mattermost-server,30136,sbishel,2025-02-06T21:35:11Z,,2025-02-10T23:37:39Z,0,,98.0411111111111,551,20,,https://api.github.com/repos/mattermost/mattermost/pulls/30136
mattermost/mattermost-server,30134,marianunez,2025-02-06T19:50:45Z,2025-02-10T16:55:43Z,2025-02-10T16:55:43Z,2,7.984444444444445,93.08277777777778,10,4,"devinbinnie, harshilsharma63",https://api.github.com/repos/mattermost/mattermost/pulls/30134
mattermost/mattermost-server,30127,agnivade,2025-02-06T09:30:51Z,2025-02-13T15:40:34Z,2025-02-13T15:40:34Z,5,7.023055555555556,174.16194444444446,949,13,"M-ZubairAhmed, lieut-data, agnivade",https://api.github.com/repos/mattermost/mattermost/pulls/30127
mattermost/mattermost-server,30125,agnivade,2025-02-06T05:52:34Z,2025-02-06T16:15:59Z,2025-02-06T16:15:59Z,2,3.066666666666667,10.390277777777778,283,1,"agarciamontoro, larkox",https://api.github.com/repos/mattermost/mattermost/pulls/30125
mattermost/mattermost-server,30121,mattermost-build,2025-02-05T21:20:37Z,2025-02-05T22:20:08Z,2025-02-05T22:20:08Z,1,0.23527777777777778,0.9919444444444444,66,2,cpoile,https://api.github.com/repos/mattermost/mattermost/pulls/30121
mattermost/mattermost-server,30120,cpoile,2025-02-05T19:52:03Z,2025-02-05T21:20:28Z,2025-02-05T21:20:28Z,2,0.31777777777777777,1.4736111111111112,66,2,"DHaussermann, lieut-data",https://api.github.com/repos/mattermost/mattermost/pulls/30120
mattermost/mattermost-server,30119,JulienTant,2025-02-05T19:39:36Z,2025-02-13T15:23:50Z,2025-02-13T15:23:50Z,7,44.72083333333333,187.73722222222221,881,25,"JulienTant, mgdelacroix, agnivade",https://api.github.com/repos/mattermost/mattermost/pulls/30119
mattermost/mattermost-server,30118,lieut-data,2025-02-05T16:45:41Z,2025-02-05T17:25:52Z,2025-02-05T17:25:52Z,6,0.018333333333333333,0.6697222222222222,2,1,"calebroseland, hanzei, isacikgoz, JulienTant",https://api.github.com/repos/mattermost/mattermost/pulls/30118
mattermost/mattermost-server,30116,hmhealey,2025-02-05T16:04:22Z,2025-02-11T15:50:42Z,2025-02-11T15:50:42Z,2,2.2691666666666666,143.7722222222222,33,3,"wiggin77, larkox",https://api.github.com/repos/mattermost/mattermost/pulls/30116
mattermost/mattermost-server,30113,mattermost-build,2025-02-05T12:47:04Z,2025-02-05T13:50:12Z,2025-02-05T13:50:12Z,1,0.005833333333333334,1.0522222222222222,19,6,amyblais,https://api.github.com/repos/mattermost/mattermost/pulls/30113
mattermost/mattermost-server,30112,mattermost-build,2025-02-05T12:46:22Z,2025-02-05T14:20:12Z,2025-02-05T14:20:12Z,1,0.010833333333333334,1.5638888888888889,19,6,amyblais,https://api.github.com/repos/mattermost/mattermost/pulls/30112
mattermost/mattermost-server,30111,mattermost-build,2025-02-05T12:31:19Z,2025-02-05T13:50:08Z,2025-02-05T13:50:08Z,1,0.006944444444444444,1.313611111111111,43,4,cpoile,https://api.github.com/repos/mattermost/mattermost/pulls/30111
mattermost/mattermost-server,30105,cpoile,2025-02-04T21:39:27Z,2025-02-06T15:34:34Z,2025-02-06T15:34:34Z,2,15.4575,41.91861111111111,113,2,"isacikgoz, gabrieljackson",https://api.github.com/repos/mattermost/mattermost/pulls/30105
mattermost/mattermost-server,30102,harshilsharma63,2025-02-04T13:22:42Z,2025-02-06T06:20:37Z,2025-02-06T06:20:37Z,2,17.025833333333335,40.96527777777778,421,9,"isacikgoz, agnivade",https://api.github.com/repos/mattermost/mattermost/pulls/30102
mattermost/mattermost-server,30100,ctlaltdieliet,2025-02-04T08:44:03Z,2025-02-17T14:03:52Z,2025-02-17T14:03:52Z,3,4.629722222222222,317.3302777777778,8,2,"cwarnermm, jwilander, lieut-data",https://api.github.com/repos/mattermost/mattermost/pulls/30100
mattermost/mattermost-server,30097,calebroseland,2025-02-04T03:10:53Z,2025-02-13T23:09:35Z,2025-02-13T23:09:35Z,8,14.130833333333333,235.97833333333332,402,11,"calebroseland, JulienTant, lindy65, mgdelacroix",https://api.github.com/repos/mattermost/mattermost/pulls/30097
mattermost/mattermost-server,30095,enzowritescode,2025-02-03T22:48:57Z,2025-02-11T05:48:01Z,2025-02-11T05:48:01Z,2,15.735,174.98444444444445,11,2,hmhealey,https://api.github.com/repos/mattermost/mattermost/pulls/30095
mattermost/mattermost-server,30092,cpoile,2025-02-03T15:38:10Z,2025-02-05T12:31:07Z,2025-02-05T12:31:08Z,10,1.1855555555555555,44.8825,16,2,"cpoile, DHaussermann, agnivade",https://api.github.com/repos/mattermost/mattermost/pulls/30092
mattermost/mattermost-server,30091,weblate,2025-02-03T11:07:10Z,2025-02-03T19:50:09Z,2025-02-03T19:50:09Z,2,1.6605555555555556,8.716388888888888,498,53,ctlaltdieliet,https://api.github.com/repos/mattermost/mattermost/pulls/30091
mattermost/mattermost-server,30090,dependabot[bot],2025-02-03T10:19:06Z,2025-02-05T17:27:36Z,2025-02-05T17:27:36Z,1,55.04416666666667,55.141666666666666,34,11,mvitale1989,https://api.github.com/repos/mattermost/mattermost/pulls/30090
mattermost/mattermost-server,30089,unified-ci-app[bot],2025-02-03T10:03:09Z,2025-02-03T17:50:09Z,2025-02-03T17:50:09Z,1,0.3244444444444444,7.783333333333333,639,1,amyblais,https://api.github.com/repos/mattermost/mattermost/pulls/30089
mattermost/mattermost-server,30088,mattermost-build,2025-02-03T08:18:34Z,2025-02-03T09:20:10Z,2025-02-03T09:20:10Z,1,0.006666666666666667,1.0266666666666666,4,1,amyblais,https://api.github.com/repos/mattermost/mattermost/pulls/30088
mattermost/mattermost-server,30087,amyblais,2025-02-03T07:48:26Z,2025-02-03T17:20:10Z,2025-02-03T17:20:10Z,2,6.0625,9.528888888888888,6,2,"cwarnermm, ctlaltdieliet",https://api.github.com/repos/mattermost/mattermost/pulls/30087
mattermost/mattermost-server,30085,mvitale1989,2025-02-03T07:27:06Z,,2025-02-04T14:51:04Z,0,,31.399444444444445,4,1,,https://api.github.com/repos/mattermost/mattermost/pulls/30085
mattermost/mattermost-server,30082,Aryakoste,2025-02-01T11:45:37Z,2025-02-10T16:02:51Z,2025-02-10T16:02:51Z,2,103.11805555555556,220.28722222222223,87,2,"sbishel, lieut-data",https://api.github.com/repos/mattermost/mattermost/pulls/30082
mattermost/mattermost-server,30081,Aryakoste,2025-02-01T10:28:39Z,2025-02-07T16:05:30Z,2025-02-07T16:05:30Z,2,104.55222222222223,149.61416666666668,174,6,"lieut-data, agarciamontoro",https://api.github.com/repos/mattermost/mattermost/pulls/30081
mattermost/mattermost-server,30080,Aryakoste,2025-02-01T08:25:15Z,2025-02-07T20:38:51Z,2025-02-07T20:38:51Z,2,108.2725,156.22666666666666,78,1,"lieut-data, pvev",https://api.github.com/repos/mattermost/mattermost/pulls/30080
mattermost/mattermost-server,30079,JulienTant,2025-02-01T01:23:56Z,2025-02-01T02:50:09Z,2025-02-01T02:50:09Z,3,0.02277777777777778,1.4369444444444444,69,7,"calebroseland, JulienTant",https://api.github.com/repos/mattermost/mattermost/pulls/30079
mattermost/mattermost-server,30076,Rajat-Dabade,2025-01-31T11:26:38Z,2025-01-31T12:50:12Z,2025-01-31T12:50:12Z,1,1.1011111111111112,1.3927777777777777,2,1,amyblais,https://api.github.com/repos/mattermost/mattermost/pulls/30076
mattermost/mattermost-server,30075,Rajat-Dabade,2025-01-31T11:23:46Z,,2025-02-07T08:29:56Z,0,,165.1027777777778,2,1,,https://api.github.com/repos/mattermost/mattermost/pulls/30075
mattermost/mattermost-server,30074,Rajat-Dabade,2025-01-31T11:21:00Z,2025-01-31T12:50:08Z,2025-01-31T12:50:08Z,1,1.1930555555555555,1.4855555555555555,2,1,amyblais,https://api.github.com/repos/mattermost/mattermost/pulls/30074
mattermost/mattermost-server,30073,Rajat-Dabade,2025-01-31T11:10:06Z,2025-01-31T12:20:08Z,2025-01-31T12:20:08Z,1,0.5305555555555556,1.1672222222222222,2,1,amyblais,https://api.github.com/repos/mattermost/mattermost/pulls/30073
mattermost/mattermost-server,30072,Rajat-Dabade,2025-01-31T11:05:56Z,2025-02-08T07:37:27Z,2025-02-08T07:37:27Z,4,0.7669444444444444,188.52527777777777,2,1,"marianunez, harshilsharma63",https://api.github.com/repos/mattermost/mattermost/pulls/30072
mattermost/mattermost-server,30069,ayush-chauhan233,2025-01-31T08:20:03Z,,2025-01-31T08:20:46Z,0,,0.011944444444444445,1264,45,,https://api.github.com/repos/mattermost/mattermost/pulls/30069
mattermost/mattermost-server,30068,mattermost-build,2025-01-31T07:30:40Z,2025-01-31T08:50:12Z,2025-01-31T08:50:12Z,1,0.021944444444444444,1.3255555555555556,277,6,amyblais,https://api.github.com/repos/mattermost/mattermost/pulls/30068
mattermost/mattermost-server,30067,mattermost-build,2025-01-31T07:30:24Z,2025-01-31T08:20:16Z,2025-01-31T08:20:16Z,1,0.024444444444444446,0.8311111111111111,26,3,amyblais,https://api.github.com/repos/mattermost/mattermost/pulls/30067
mattermost/mattermost-server,30066,mattermost-build,2025-01-31T07:30:12Z,2025-01-31T08:20:12Z,2025-01-31T08:20:12Z,1,0.026111111111111113,0.8333333333333334,26,3,amyblais,https://api.github.com/repos/mattermost/mattermost/pulls/30066
